-6110.357422,-3797.814941,-33.827202
-6109.369629,-3072.114258,-2.076384
-6107.075195,-3052.169922,-2.013259
-6107.452148,-3081.475098,-2.124368
-6106.468750,-3061.023926,-2.067578
-6106.523438,-3077.632813,-2.101250
-6106.639160,-3077.274170,-2.098300
-6105.080078
-6105.083008,-3095.265625,-2.134936
-6105.277344,-3366.020996,20.656300
-6105.842773,-3082.556641,-2.132279
-6105.853516,-3422.367432,15.677000
-6105.944336,-3071.205078,-2.072901
-6103.542969,-3059.185547,-2.054016
-6103.978027,-3055.227295,-1.975167
-6102.290527,-3651.116211,-4.712300
-6102.701172,-3064.802002,-2.068000
-6101.359375,-3099.505859,-2.086208
-6099.067871,-3064.840576,-2.067778
-6099.137207,-3073.043945,-2.077030
-6099.218262,-3065.317627,-2.067774
-6099.593262,-3077.876221,-2.106733
-6099.782715,-3082.771240,-2.124400
-6098.642578,-3055.050049,-1.866931
-6097.487793,-3559.056885,-0.562500
-6096.833496,-3470.597656,9.318100
-6096.913574,-3054.833496,-1.838392
-6094.465332,-3059.416748,-2.037371
-6094.695313,-3079.816406,-2.119526
-6094.759277,-3070.992920,-2.060822
-6093.205078,-3162.729004,-14.917000
-6093.670410,-3413.912842,18.443001
-6092.210938,-3069.452393,-2.055805
-6092.321289,-3197.430908,-17.189301
-6090.490234
-6089.241211,-3281.516113,-12.421000
-6088.500488,-3057.549805,-1.907529
-6087.254883,-3064.710449,-1.971716
-6087.490234,-3270.842041,-14.962000
-6087.745605,-3266.483154,-20.372000
-6087.769531,-3070.408447,-1.929867
-6086.109863,-3057.760742,-1.774557
-6084.887695,-3430.197754,13.404500
-6083.600586,-3432.443848,13.128800
-6082.686035,-3075.063477,-1.791687
-6081.328613,-3068.548340,-1.460658
-6081.541992,-3429.051025,13.410100
-6078.369629,-3311.581055,-18.174400
-6075.968262,-3092.580078,-1.858800
-6075.982910,-3240.731934,-21.645000
-6074.763184,-3463.600586,12.707900
-6073.483887,-3295.583252,-20.132700
-6072.290527,-3284.202637,-18.766701
-6072.797363,-3257.724121,-21.745300
-6071.112793,-3243.186035,-21.459000
-6070.270020
-6070.985840,-3239.260010,-21.121000
-6069.395996,-3251.457031,-21.646000
-6068.722168,-3329.082031,-11.715000
-6065.157715,-3304.283203,-20.739500
-6065.641602,-3792.767334,-30.421900
-6061.139160,-3290.192139,-21.886900
-6059.059082,-3057.439697,21.321600
-6057.143066,-3459.589111,13.862000
-6056.182129,-3239.135010,-19.059000
-6056.814941,-3687.613770,-25.456699
-6055.222656,-3277.964111,-22.108400
-6054.090820,-3329.832031,-20.326200
-6054.395996,-3234.415039,-17.708000
-6051.371094,-3379.233887,-11.125100
-6050.238770,-3381.338135,-11.829900
-6050.522949,-3253.758789,-19.215200
-6050.594238,-3254.873047,-17.848000
-6050.672852,-3254.898926,-14.073000
-6050.951172,-3257.165039,-14.113000
-6050.957031,-3380.313477,-11.502800
-6049.339844
-6049.430176
-6049.479492,-3257.342529,-15.305900
-6049.500977,-3252.922119,-19.040001
-6049.540039,-3262.415039,-17.698000
-6049.621094,-3382.399902,-11.809800
-6048.067871,-3253.075928,-14.070000
-6048.399902,-3264.908936,-17.818001
-6048.922852,-3256.684082,-18.974701
-6047.339844,-3254.527100,-19.010000
-6047.364746,-3254.476563,-15.305800
-6047.415039,-3262.327393,-19.009300
-6047.610352,-3259.161621,-15.311600
-6047.689941,-3259.239990,-15.310000
-6047.726074,-3257.451904,-19.006001
-6046.101074,-3266.002930,-17.850000
-6046.351074,-3252.319824,-18.367901
-6046.393066,-3259.420898,-19.004000
-6046.407227,-3707.287598,-26.161800
-6046.651855,-3260.019043,-17.811001
-6046.655762,-3259.585449,-18.974701
-6046.773926,-3257.918945,-17.601999
-6046.958008,-3257.408936,-14.528000
-6045.227051,-3259.716064,-12.687000
-6045.332520,-3259.000000,-14.822300
-6045.776855,-3259.386963,-16.427000
-6045.956055,-3253.612061,-14.054000
-6044.454102,-3251.834961,-19.237499
-6044.486816,-3259.788086,-19.138000
-6044.541504,-3515.614258,-5.191600
-6044.635254,-3257.568359,-15.305800
-6044.773926,-3293.473145,-23.251499
-6043.161133,-3255.883057,-15.373000
-6043.338867,-3187.875000,-7.062000
-6043.804688,-3266.806885,-19.049999
-6043.840820,-3266.241943,-19.049999
-6042.153809,-3267.089111,-19.438999
-6042.756836,-3259.441895,-3.545000
-6042.964844,-3257.315918,-15.372730
-6041.399902
-6041.462402,-3364.741211,-19.249800
-6041.705078,-3255.139893,-16.608999
-6041.737793,-3618.221924,-1.669000
-6041.867188,-3280.496826,-22.219999
-6040.200195,-3269.199951,-19.100000
-6040.291992,-3189.342041,-7.031000
-6039.012695,-3320.687500,-23.245300
-6036.169922
-6036.368164,-3258.021973,-12.927000
-6034.776367,-3457.518311,-5.491600
-6033.500977,-3269.195068,-20.339001
-6031.043945,-3123.991943,9.620500
-6029.520020,-3262.550049,-17.150000
-6028.125977,-3343.369385,-21.366600
-6027.435547,-3259.162842,-22.518600
-6027.617676,-3135.687500,-1.594700
-6027.637207,-3138.736084,-1.678200
-6025.196777,-3289.250000,-6.617000
-6025.542480,-3270.667236,-22.341801
-6024.009277,-3225.207031,-21.536200
-6023.380859,-3277.686035,-22.645000
-6023.482910,-3262.635010,-22.650999
-6023.995117,-3280.620117,-21.471500
-6022.860840,-3140.552002,-2.118000
-6021.572266,-3278.985596,-22.615900
-6020.058105,-3353.042969,-18.690201
-6020.215820,-3134.759033,-2.146000
-6020.596191,-3260.908936,-22.343000
-6019.294922,-3254.909912,-22.148001
-6019.500000,-3297.864990,-23.152000
-6018.299805,-3266.399902,-21.600000
-6018.568359,-3298.038330,-23.234900
-6018.825195,-3251.008057,-22.148001
-6017.012207,-3249.539307,-22.149700
-6017.222168,-3125.625000,-2.452000
-6017.230957,-3252.729980,-22.148001
-6017.318848,-3716.503418,-25.669001
-6016.340820,-3142.615967,-2.570000
-6016.600586,-3244.838379,-22.064501
-6016.811035,-3140.556885,-2.601000
-6016.946777,-3249.514648,-22.147800
-6016.966309,-3228.271973,-21.623699
-6016.991211,-3255.745117,-22.221001
-6015.041992,-3237.119141,-22.162300
-6015.064941,-3139.044922,-2.702000
-6014.293945,-3142.728027,-1.761000
-6014.770508,-3147.443359,-2.673700
-6014.998047,-3281.846924,-22.723000
-6013.174805,-3147.125000,-2.647000
-6013.403809,-3122.818115,-2.820000
-6013.544922,-3218.281982,-13.612000
-6013.729980,-3276.149902,-22.670000
-6013.761230,-3242.028076,-22.148001
-6013.809082,-3220.166748,-13.666200
-6013.980957,-3135.082031,-2.746000
-6012.512695,-3274.375244,-22.761999
-6012.526367,-3253.014648,-22.361900
-6011.152344,-3143.916748,9.721200
-6011.160156,-3248.077393,-22.302200
-6011.341797,-3145.623779,4.422300
-6011.350098,-3246.870117,-22.190001
-6011.517090,-3137.707031,-2.831000
-6011.571289,-3248.065430,-22.190500
-6011.616211,-3273.225098,-22.657000
-6011.950195,-3137.298096,-2.940000
-6010.009766,-3240.704834,-21.614201
-6010.012695,-3247.532471,-22.322201
-6010.038574,-3243.300781,-22.054300
-6010.101074,-3139.208008,-1.852000
-6010.148926,-3243.562988,-22.177000
-6010.169922,-3143.131592,-2.352400
-6010.339844,-3272.352051,-22.653000
-6010.448730,-3256.866211,-22.721100
-6010.788086,-3142.525879,-2.363000
-6010.831055,-3142.677002,-2.330000
-6010.875977,-3270.134033,-22.650999
-6009.033203,-3345.153320,-20.806999
-6009.247559,-3266.005127,-20.999100
-6009.580078,-3142.404053,7.737000
-6009.731934,-3141.568115,-2.353000
-6009.765137,-3136.176025,-2.790000
-6008.041016,-3263.882080,-22.392500
-6008.312012,-3151.750000,-2.773000
-6008.353027,-3160.062988,-0.359000
-6008.368164,-3137.754883,-1.772000
-6007.529785,-3297.820068,-22.809999
-6007.648438,-3142.388672,9.721200
-6006.068848,-3273.865967,-22.658899
-6006.191895,-3142.851074,4.500000
-6006.541992,-3134.950928,-2.502000
-6006.838379,-3296.664795,-22.806700
-6005.018066,-3256.417969,-22.646000
-6005.330078,-3226.840088,-21.580000
-6005.352051,-3270.659912,-22.646000
-6005.379883
-6005.484863,-3150.259033,-2.669000
-6005.529785,-3296.979980,-22.780001
-6005.935059,-3270.681885,-22.750500
-6004.080078,-3227.389893,-21.780001
-6004.300293,-3276.824707,-22.675600
-6004.432129,-3228.142822,-21.836800
-6004.467773,-3143.311035,-2.600000
-6004.520020,-3333.374023,-21.704000
-6004.649902,-3227.409912,-21.730000
-6004.912109,-3257.895020,-22.650000
-6003.395996,-3241.430908,-22.392700
-6003.461914,-3335.074951,-19.993000
-6003.600098,-3262.699951,-22.500000
-6003.657227,-3274.724121,-22.662701
-6003.824219,-3615.900391,-26.041100
-6003.870605,-3219.615967,-16.095501
-6003.899902
-6003.899902,-3227.701416,0.000000
-6003.899902,-3209.020996,0.000000
-6002.160645,-3272.350586,-22.649300
-6002.354980,-3267.646973,-20.566999
-6002.520996,-3151.983887,-2.711000
-6002.820313,-3266.126221,-22.384199
-6002.846680,-3257.747314,-22.618799
-6002.924805,-3262.230713,-22.620501
-6001.059082,-3224.249023,-21.579000
-6001.121094,-3241.260986,-22.312500
-6001.282715,-3234.923584,-22.050699
-6001.283203,-3265.822021,-22.051001
-6001.470215,-3335.822998,-21.830000
-6001.482910,-3134.944824,-2.357000
-6001.629883,-3224.709961,-21.629999
-6001.699219,-3209.723389,-14.296400
-6001.729492,-3276.486084,-22.678600
-6001.750000,-3118.040039,-2.932000
-6001.854980,-3231.937988,-21.903000
-6001.980469,-3261.401855,-22.594601
-6000.031250,-3274.317871,-22.665600
-6000.244141,-3228.535889,-21.707001
-6000.467773,-3261.407715,-22.553200
-6000.680176,-3144.978027,-2.326000
-5998.144043,-3116.298096,-2.822000
-5998.145996,-3221.791016,-14.139000
-5998.357910,-3233.679932,-22.148001
-5998.540039,-3239.550049,-22.120001
-5998.545898,-3237.556152,-22.147600
-5998.592285,-3217.309082,-15.441800
-5998.755859,-3418.375244,-23.483101
-5998.907715,-3216.358643,-15.467500
-5997.004883,-3290.755615,-20.932899
-5997.229980,-3263.574219,-22.591499
-5997.370117,-3216.399902,-14.470000
-5997.461914,-3137.074951,-2.579000
-5997.685547,-3289.289307,-22.774700
-5997.705566,-3292.379395,-22.862200
-5997.839844,-3226.760010,-20.910000
-5996.386230,-2914.157959,50.536999
-5996.531250,-3289.161377,-22.799500
-5996.561035,-3225.072998,-11.818000
-5996.609863,-3213.863037,-15.277000
-5996.815430,-3130.017822,-2.521500
-5996.823730,-3309.875244,-23.011801
-5996.903809,-3256.103027,-22.605600
-5996.952148,-3216.415039,-11.591000
-5995.061523,-3293.536133,-22.770500
-5995.092285,-3268.620361,-21.621500
-5995.175293,-3287.204102,-22.817900
-5995.571289,-3213.523193,-15.277200
-5995.589355,-3135.629150,-2.653100
-5995.612793,-3289.367920,-22.814899
-5995.918945,-3259.067139,-22.626699
-5994.065918,-3231.720947,-19.872999
-5994.399902,-3248.500000,-22.600000
-5994.420410,-3258.071045,-22.620800
-5994.500000,-3283.500000,4.300000
-5994.783203,-3220.375000,-13.562000
-5993.299805,-3275.600098,-22.600000
-5992.004883,-3277.849121,-22.733999
-5992.237793,-3258.385010,-22.612000
-5992.368164,-3279.906006,-22.752001
-5992.856445,-3268.946045,-22.626101
-5991.092773,-3260.649902,-22.624001
-5991.398926,-3256.852051,-15.122000
-5990.137695,-3795.421875,26.702000
-5990.926758,-3264.593994,-22.615000
-5989.144043,-3291.387939,-23.004101
-5989.200195,-3239.500000,-21.700001
-5989.240234,-3265.514893,-22.613001
-5989.799805,-3262.651367,-22.718300
-5988.009766,-3245.310059,-22.650000
-5988.129883,-3226.529053,-14.655000
-5988.368164,-3235.209961,-15.122000
-5988.419922,-3267.129883,-22.610001
-5988.580078,-3229.399902,-22.150000
-5988.791016,-3258.100098,-22.621000
-5987.047852,-3215.012451,-18.543900
-5987.622070,-3229.416748,-22.147400
-5987.892090,-3254.055908,-22.556999
-5987.900879,-3228.303955,-20.120001
-5986.090820,-3228.851318,-22.147499
-5986.125000,-3156.746094,-8.756000
-5986.877441,-3280.352051,-22.858999
-5986.888184,-3338.104980,-23.143000
-5985.155762,-3263.843994,-22.607000
-5985.470215,-3228.399902,-21.180000
-5985.596191,-3262.024902,-22.612000
-5984.003906,-3264.596924,-22.659000
-5984.267578,-3274.906250,-22.786200
-5984.274902,-3211.625000,-20.007000
-5984.346191,-3212.236572,-20.107500
-5984.449219,-3274.300293,-22.764099
-5984.469727,-3241.130371,-22.586500
-5984.600098,-3246.199951,-22.200001
-5984.605957,-3260.400879,-21.092270
-5984.726074,-3245.758057,-22.622000
-5984.734863,-3248.032959,-12.874000
-5984.918457,-3257.474365,-22.649300
-5983.268066,-3246.913086,-22.693001
-5983.539063,-3165.002930,-27.615801
-5983.633301,-3239.924805,-22.571730
-5983.908203,-3212.695068,-20.030001
-5982.026855,-3161.556152,-27.117500
-5982.774414,-3444.920166,-23.129999
-5981.041992,-3163.964111,-27.561501
-5981.547852,-3302.967773,-22.637800
-5981.799805,-3771.699951,-23.100000
-5981.836914,-3288.965088,-22.625000
-5981.887207,-3244.158691,-18.427099
-5980.225098,-3635.547607,-25.429701
-5980.549316,-3259.621582,-19.406099
-5980.701172,-3246.399902,-22.663000
-5979.000000,-3269.500000,-22.000000
-5979.312012,-3411.985107,-23.580000
-5979.881836,-3288.577881,-22.614000
-5978.359863,-3252.739990,-22.500000
-5978.579102,-3163.604004,-27.342400
-5978.714844,-3218.141113,-22.455000
-5978.859863,-3255.901123,-22.650700
-5978.899902,-3256.199951,-21.600000
-5977.398926,-3165.138672,-27.117300
-5977.439941,-3221.340088,-22.490000
-5977.450195,-3247.083984,-22.709999
-5977.528809,-3275.313232,-22.655300
-5976.600098,-3701.813477,-23.575701
-5976.602051,-3743.197021,-19.884300
-5976.614746,-3240.731934,-22.618799
-5976.861816,-3234.221924,-19.736000
-5976.976563,-3248.164307,-22.443100
-5975.000000
-5974.387207,-3240.385986,-22.621500
-5974.434082,-3282.798096,-22.671400
-5974.638184,-3222.845947,-22.593000
-5974.638184,-3219.916016,-22.593000
-5974.687988,-3244.151367,-22.636499
-5974.691406,-3449.698486,-24.128401
-5974.812012,-3245.704102,-22.532000
-5974.908203,-3234.037109,-22.547001
-5973.183105,-3226.694092,-13.418000
-5973.312988,-3229.675049,-22.604000
-5973.696777,-3226.809082,-22.680000
-5973.779297,-3216.824707,-22.524000
-5973.928223,-3247.060059,-22.669001
-5972.053223,-3244.479492,-18.004999
-5972.330078,-3220.971924,-21.677999
-5972.471191,-3220.168945,-21.677999
-5972.479004,-3218.741943,-21.677999
-5972.563965,-3219.660889,-21.938999
-5972.582031,-3219.566895,-22.627001
-5972.583008,-3218.199951,-21.677999
-5971.225098,-3222.995117,-22.650000
-5971.375000,-3247.639893,-9.367000
-5971.375000,-3221.474121,-17.353001
-5971.518555,-3275.917969,-22.550301
-5971.578125,-3222.672363,-22.649599
-5971.779785,-3245.523926,-22.568001
-5971.787109,-3217.218506,-22.531300
-5970.119141,-3246.902832,-22.623800
-5970.319824
-5970.395020,-3240.570068,-22.549999
-5970.439941,-3243.860107,-22.650000
-5970.656250,-2951.436279,-5.694646
-5970.738770,-3234.035889,-22.629000
-5969.009766,-3244.500000,-22.629999
-5969.043945,-3222.110107,-22.649000
-5969.220215,-3217.159912,-22.650000
-5969.331543,-3266.431885,-22.787100
-5969.390625,-3447.956055,-24.084999
-5969.467773,-3231.134033,-22.593000
-5969.494141,-3216.275879,-22.492300
-5969.500000,-3276.199951,-10.000000
-5969.529785,-2952.898193,-5.656993
-5969.595215,-3219.383057,-22.649000
-5969.597168,-3219.315918,-22.649000
-5969.791992,-3163.839111,-4.204100
-5969.850098,-3244.135986,-22.643999
-5968.043945,-3232.096924,-22.650000
-5968.256836,-3232.846924,-22.659000
-5968.357910,-3253.281738,-22.423201
-5968.471680,-3097.335449,7.529700
-5968.536133,-2960.783203,-5.592783
-5968.566895,-3166.211426,-5.340900
-5968.591797,-2969.004639,-5.531443
-5968.620117,-3218.317383,-22.535801
-5968.776855,-3223.174072,-22.658001
-5968.811035,-3163.878906,-4.182200
-5968.873535,-3742.294189,-25.000700
-5967.182129,-3244.632080,-22.638000
-5967.261230,-3253.628906,-12.612000
-5967.581543,-2961.141113,-5.586998
-5967.790039
-5967.920898,-3240.572021,-22.629000
-5966.083984,-3093.777588,8.677500
-5966.487793,-3208.253906,-22.455999
-5966.505859,-3207.340088,-22.451000
-5966.530762,-3273.320801,-22.386000
-5966.556152,-3238.549805,-22.663900
-5966.823242,-3163.877930,-4.321600
-5966.862793,-3239.561523,-22.664101
-5965.338867,-3776.735596,-24.752800
-5965.351074,-3207.625977,-20.566999
-5965.447266,-3244.293701,-22.661200
-5965.459961,-3203.149902,-22.629000
-5965.642090,-3242.753906,-22.666000
-5965.835449,-3218.394531,-22.615900
-5965.871094,-3225.556885,-22.615999
-5965.971680,-3164.068115,-4.461300
-5964.502930,-3246.802979,-22.629000
-5964.520996,-2953.646484,-5.586763
-5964.557129,-3245.077881,-22.667999
-5964.586426,-3242.364990,-22.740900
-5964.669922,-3241.449951,-22.629999
-5964.672852,-3199.248047,-8.445000
-5964.756348,-3200.996826,-22.611401
-5964.890137,-3208.256104,-21.520800
-5963.012207,-3276.259033,-21.945999
-5963.375000,-3192.128906,-22.635000
-5963.380371,-3776.025635,-25.840401
-5963.458984,-3243.000244,-22.636900
-5963.541992,-3241.129883,-21.353001
-5963.543945,-2970.775635,-5.559519
-5963.589844,-3173.304932,-24.268000
-5963.590820,-3203.780029,-19.961000
-5962.194824,-3242.612305,-22.636999
-5962.696777,-3277.604004,-21.798500
-5962.889160,-2975.836914,-5.569425
-5962.897461,-3203.105225,-22.591801
-5961.162598,-3239.180908,-21.346800
-5961.221191,-2963.415527,-5.557145
-5961.272461,-3242.182617,-22.641100
-5961.395508,-3101.254150,8.324500
-5961.418945,-3277.135986,-21.683001
-5961.506348,-3246.061768,-22.633101
-5961.966797,-3175.830078,-24.086000
-5960.560059,-3253.929932,-22.620001
-5960.585938,-3247.251709,-22.616699
-5960.801270,-3243.288330,-22.643299
-5960.895996,-3240.859619,-22.650700
-5959.212891,-3187.966064,-22.695999
-5959.230957,-3179.653076,-21.073999
-5959.354004,-3180.054932,-21.016001
-5959.420898,-3260.829834,-22.643150
-5959.649414,-2955.724609,-5.401615
-5958.223633,-2956.080322,-5.421938
-5958.757813,-2963.715576,-5.563259
-5957.061035,-3180.245605,-23.437201
-5957.073730,-3103.048096,8.669400
-5957.174805,-2973.851563,-5.539255
-5957.237793,-3178.439941,-23.624300
-5957.651855,-3254.891113,-20.205999
-5957.788086,-2937.006104,-5.947090
-5956.000000,-3472.000000,-11.578700
-5956.316406,-2984.242920,-5.223215
-5956.340820,-3735.871094,-24.707800
-5956.419922,-3180.429932,-23.400000
-5956.526855,-3186.834229,-8.064400
-5956.782227,-2942.957520,-5.692955
-5955.008301,-2965.622314,-5.567122
-5955.064941,-3327.306885,-19.301001
-5955.347656,-3180.814941,-23.356199
-5955.515137,-3180.758057,-23.361500
-5954.130371,-2949.257080,-5.393557
-5954.583496,-2967.419434,-5.558123
-5954.879883,-3252.247070,-22.582001
-5953.011230,-2948.793701,-5.467320
-5953.246094,-3253.077881,-22.563999
-5953.527344,-3280.428711,-21.165800
-5953.790039
-5952.122070,-3252.424072,-22.531000
-5952.397949,-3329.145020,-18.937000
-5952.456543,-2962.007568,-5.580772
-5951.355469,-2975.863037,-5.572189
-5951.706543,-3265.240234,-22.806999
-5951.753906,-3108.769287,9.477300
-5950.084961,-3262.281738,-22.698400
-5950.578125,-2958.055176,-5.579048
-5950.631836,-2942.362793,-5.593107
-5950.679199,-2945.550537,-5.580718
-5950.820313,-2954.435547,-5.550566
-5949.197754,-3108.417480,10.257300
-5949.486328,-2939.243652,-5.540926
-5949.500000,-3230.300049,-13.300000
-5949.641113,-3260.894043,-22.805401
-5949.783691,-3262.914307,-22.669300
-5949.799316,-2973.826660,-5.580384
-5949.869141,-2969.341797,-5.580076
-5948.400391,-3097.600098,12.400000
-5948.633789,-3261.906006,-22.666800
-5948.747070,-3263.672119,-22.672701
-5947.708008,-3253.625244,-22.488150
-5946.012695,-2971.072754,-5.581762
-5946.389648,-2953.264160,-5.496372
-5946.789551,-2945.917236,-5.567284
-5946.980957,-2982.038086,-5.565604
-5945.016602,-2941.003662,-5.540518
-5945.076172,-2983.035645,-5.575615
-5945.082520,-3753.811523,-24.504801
-5945.468750,-3523.485107,-24.060537
-5945.516113,-2987.280518,-5.577944
-5945.740234,-3233.518066,-13.929000
-5944.279785
-5944.352051,-3259.031006,-21.146000
-5944.935547,-2958.775879,-5.501703
-5944.947266,-2966.859375,-5.582941
-5943.587402,-3516.663574,-23.998507
-5942.065430,-2976.749756,-5.576666
-5942.236328,-2955.192383,-5.216429
-5942.454102,-2945.862549,-5.480008
-5942.790039
-5941.200195,-3350.399902,-20.500000
-5941.498047,-2955.605225,-5.213404
-5940.172363,-2965.907471,-5.648248
-5940.367188,-3176.976074,-6.950000
-5940.529297,-3823.876465,-28.853901
-5940.614258,-3258.418213,-22.017000
-5940.725586,-2976.792236,-5.572790
-5940.888672,-2995.202637,-5.568190
-5939.172363,-2948.070313,-5.200186
-5938.155762,-3823.659668,-29.938000
-5938.594727,-2956.837891,-5.349810
